transaction_id,customer_id,product_id,product_category,amount,date
5221,55,57976,pet products,6936.68,20-3-2024
5222,34,49031,media,9360.47,20-6-2024
5223,28,93374,electronics,7496.59,10-9-2024
5224,71,16972,furniture and decor,6957.59,16-6-2024
5225,92,37629,office equipment,8355.44,26-6-2024
5226,28,13318,fashion and apparel,7606.82,1-12-2024
5227,57,30104,electronics,2740.94,11-12-2024
5228,66,99893,health and wellness,9021.77,7-5-2024
5229,72,47877,digital services,1944.74,3-12-2024
5230,100,14020,cosmetics and bodycare,3510.76,26-8-2024
5231,56,36609,media,4321.53,6-12-2024
5232,37,17176,office equipment,9748.55,18-3-2024
5233,85,99603,electronics,7339.86,19-1-2024
5234,7,16972,furniture and decor,6957.59,15-8-2024
5235,8,96060,food and beverage,1125.74,4-9-2024
5236,94,50308,cosmetics and bodycare,3812.34,27-11-2024
5237,49,71908,fashion and apparel,5307.68,21-8-2024
5238,38,25473,office equipment,3126.43,2-7-2024
5239,9,83901,drink,3160.67,28-3-2024
5240,16,35257,electronics,4584.03,24-6-2024
5241,67,48064,health and wellness,2150.59,19-5-2024
5242,68,42227,media,644.23,21-3-2024
5243,38,35484,health and wellness,8229.9,23-4-2024
5244,79,4329,fashion and apparel,4619.54,18-1-2024
5245,1,66246,pet products,859.76,10-6-2024
5246,74,92657,media,3459.66,5-8-2024
5247,3,53459,pet products,6424.26,25-4-2024
5248,25,53607,fashion and apparel,5104.46,28-9-2024
5249,68,15338,toys and hobbies,4269.32,6-7-2024
5250,41,30189,furniture and decor,5143.75,23-9-2024
5251,62,23336,food and beverage,2738.33,6-6-2024
5252,82,17237,electronics,6672.22,23-5-2024
5253,52,33398,office equipment,4490.3,17-7-2024
5254,44,66923,health and wellness,5455.12,15-6-2024
5255,21,33445,toys and hobbies,9059.31,18-8-2024
5256,76,45074,digital services,1958.42,24-5-2024
5257,75,3080,office equipment,3617.38,7-10-2024
5258,64,15260,media,4443.49,8-6-2024
5259,11,20985,fashion and apparel,4559.38,11-11-2024
5260,58,921,electronics,9116.65,12-7-2024
5261,43,13693,food and beverage,2886.03,21-7-2024
5262,61,71908,fashion and apparel,5307.68,17-9-2024
5263,39,3000,fashion and apparel,9650.36,11-4-2024
5264,1,91854,shoes,2128.57,17-8-2024
5265,64,44009,pet products,9515.15,25-6-2024
5266,68,60534,shoes,3577.51,12-5-2024
5267,28,41675,food and beverage,1337.05,16-2-2024
5268,34,19669,cosmetics and bodycare,5426.34,23-1-2024
5269,43,17538,office equipment,9402.89,25-11-2024
5270,45,66246,pet products,859.76,26-3-2024
5271,94,3737,fashion and apparel,853.53,13-4-2024
5272,5,76081,food and beverage,5815.55,15-12-2024
5273,50,93822,digital services,7572.83,1-4-2024
5274,13,88395,food and beverage,877.62,9-4-2024
5275,44,30338,digital services,9693.57,11-5-2024
5276,86,25269,pet products,1556.38,18-8-2024
5277,98,57612,health and wellness,3467.71,23-3-2024
5278,95,67969,fashion and apparel,309.65,24-9-2024
5279,5,82855,furniture and decor,6818.9,19-7-2024
5280,66,88430,furniture and decor,3401.35,12-12-2024
5281,58,4035,electronics,1406.53,5-10-2024
5282,70,42348,cosmetics and bodycare,6358.88,26-1-2024
5283,34,78439,digital services,2162.4,28-6-2024
5284,44,99313,shoes,7585.83,15-2-2024
5285,59,43492,shoes,3902.68,23-8-2024
5286,21,45928,media,444.74,20-10-2024
5287,42,9402,furniture and decor,4937.75,23-5-2024
5288,81,52219,electronics,3116.36,5-4-2024
5289,74,19889,cosmetics and bodycare,8794.96,23-12-2024
5290,16,49294,office equipment,3562.9,13-1-2024
5291,24,16307,shoes,7250.66,23-2-2024
5292,9,81228,health and wellness,5493.45,10-5-2024
5293,43,93374,electronics,7496.59,2-10-2024
5294,42,31115,toys and hobbies,5656.51,2-12-2024
5295,30,90277,fashion and apparel,8917.34,6-1-2024
5296,63,18713,food and beverage,6057.36,9-10-2024
5297,61,70464,shoes,523.3,3-6-2024
5298,26,49680,fashion and apparel,1074.87,14-2-2024
5299,70,60016,health and wellness,9952.58,5-4-2024
5300,46,22288,cosmetics and bodycare,1794.91,4-3-2024
5301,66,62676,drink,448.85,17-10-2024
5302,39,38699,food and beverage,7708.68,19-3-2024
5303,44,28950,drink,649.64,7-6-2024
5304,80,83223,office equipment,7214.11,24-9-2024
5305,53,33837,shoes,6834.43,4-9-2024
5306,41,71013,office equipment,6768.21,12-11-2024
5307,77,55620,fashion and apparel,1025.3,10-3-2024
5308,46,86275,toys and hobbies,1743.16,8-12-2024
5309,56,80455,shoes,6566.7,9-10-2024
5310,81,72394,electronics,4049.86,28-10-2024
5311,86,11499,cosmetics and bodycare,2524.19,25-6-2024
5312,90,15065,drink,2052.89,27-11-2024
5313,69,6363,fashion and apparel,7396.74,11-4-2024
5314,9,985,media,3818.95,16-3-2024
5315,80,49164,fashion and apparel,7057.68,15-8-2024
5316,67,41675,food and beverage,1337.05,18-1-2024
5317,57,9995,toys and hobbies,4679.43,4-12-2024
5318,46,52341,office equipment,4335.95,9-7-2024
5319,86,30406,furniture and decor,2085.87,8-1-2024
5320,22,91371,media,6089.22,4-6-2024
5321,71,45523,furniture and decor,3891.12,25-3-2024
5322,22,83634,digital services,436.74,5-4-2024
5323,44,46839,furniture and decor,9604.74,20-12-2024
5324,31,77400,health and wellness,3663.57,11-9-2024
5325,11,23336,food and beverage,2738.33,27-1-2024
5326,10,60256,fashion and apparel,149.29,24-1-2024
5327,19,91712,food and beverage,5376.91,16-11-2024
5328,65,89059,fashion and apparel,4343.19,19-7-2024
5329,3,97610,shoes,3562.66,9-1-2024
5330,71,33126,drink,7467.3,19-8-2024
5331,37,17266,cosmetics and bodycare,7727.52,19-1-2024
5332,94,87282,fashion and apparel,5676.42,13-9-2024
5333,46,79393,food and beverage,7515.04,7-1-2024
5334,95,82490,health and wellness,3070.96,5-11-2024
5335,88,4785,media,4448.27,11-6-2024
5336,68,66807,fashion and apparel,4657.38,12-4-2024
5337,91,26243,fashion and apparel,9928.7,24-2-2024
5338,47,90572,shoes,484.25,14-11-2024
5339,93,13248,media,8157.16,14-8-2024
5340,27,74432,shoes,766.83,22-6-2024
5341,9,89250,drink,6137.58,2-11-2024
5342,15,44009,pet products,9515.15,15-12-2024
5343,71,95737,food and beverage,2657.14,10-6-2024
5344,14,52765,health and wellness,4760.14,2-8-2024
5345,22,84591,furniture and decor,7292.4,9-6-2024
5346,67,75192,pet products,8623.43,10-7-2024
5347,98,7996,furniture and decor,1340.83,12-1-2024
5348,53,62401,office equipment,4068.73,13-12-2024
5349,77,8309,health and wellness,3120.58,2-8-2024
5350,47,22352,drink,529.52,14-9-2024
5351,25,22589,drink,5065.55,2-11-2024
5352,76,20846,health and wellness,9018.0,20-2-2024
5353,5,44700,cosmetics and bodycare,2728.03,4-8-2024
5354,13,64894,pet products,9017.27,2-5-2024
5355,83,48253,cosmetics and bodycare,4866.01,11-3-2024
5356,77,41974,fashion and apparel,4874.19,17-5-2024
5357,63,4329,fashion and apparel,4619.54,24-8-2024
5358,73,97861,shoes,2797.17,24-1-2024
5359,33,86063,health and wellness,5807.62,23-5-2024
5360,61,77720,electronics,8025.9,24-12-2024
5361,43,33283,office equipment,1746.37,15-7-2024
5362,73,96435,drink,5639.6,21-4-2024
5363,19,40930,shoes,6163.85,5-1-2024
5364,43,18747,cosmetics and bodycare,9630.53,14-11-2024
5365,76,88983,cosmetics and bodycare,9100.11,13-11-2024
5366,79,51571,pet products,7683.08,21-3-2024
5367,97,88541,furniture and decor,8216.9,7-10-2024
5368,85,81228,health and wellness,5493.45,9-9-2024
5369,24,22406,drink,8822.3,4-3-2024
5370,18,3989,food and beverage,4497.39,27-2-2024
5371,36,4590,furniture and decor,2020.71,25-1-2024
5372,52,57229,electronics,6410.32,12-11-2024
5373,93,63809,toys and hobbies,1866.71,14-10-2024
5374,2,71013,office equipment,6768.21,8-5-2024
5375,56,88074,health and wellness,857.7,19-10-2024
5376,19,71398,media,2339.69,14-6-2024
5377,99,51766,toys and hobbies,1846.64,13-5-2024
5378,88,82313,pet products,9960.6,5-6-2024
5379,5,58994,digital services,7920.42,20-12-2024
5380,20,71750,toys and hobbies,2477.21,15-10-2024
5381,34,20779,shoes,4650.87,13-5-2024
5382,27,61404,media,9127.1,9-2-2024
5383,74,57269,office equipment,2136.76,20-9-2024
5384,29,39338,media,2165.73,3-8-2024
5385,68,5875,food and beverage,4431.93,22-10-2024
5386,93,44116,health and wellness,5293.56,8-6-2024
5387,31,31041,digital services,8095.97,24-5-2024
5388,66,56302,shoes,8804.39,1-9-2024
5389,73,43912,media,8689.83,25-1-2024
5390,82,41894,toys and hobbies,5270.85,28-7-2024
5391,91,53607,fashion and apparel,5104.46,25-4-2024
5392,39,63431,toys and hobbies,3619.02,20-11-2024
5393,92,23736,shoes,5325.57,8-6-2024
5394,97,11499,cosmetics and bodycare,2524.19,21-10-2024
5395,71,19704,health and wellness,3350.67,25-8-2024
5396,6,41274,digital services,1861.46,4-1-2024
5397,68,53613,toys and hobbies,9372.79,4-8-2024
5398,62,91073,digital services,8904.07,8-4-2024
5399,11,42935,digital services,6656.73,17-1-2024
5400,70,82313,pet products,9960.6,25-10-2024
5401,75,89258,cosmetics and bodycare,1380.14,26-9-2024
5402,95,80596,electronics,3463.38,19-7-2024
5403,45,31096,shoes,6712.54,27-9-2024
5404,30,74217,fashion and apparel,6906.96,14-4-2024
5405,29,42935,digital services,6656.73,16-4-2024
5406,65,36935,drink,2381.65,10-9-2024
5407,57,14382,furniture and decor,9083.56,17-11-2024
5408,89,63494,electronics,8552.81,6-6-2024
5409,51,59625,furniture and decor,3030.42,22-4-2024
5410,57,35457,pet products,1919.1,8-4-2024
5411,71,42348,cosmetics and bodycare,6358.88,18-5-2024
5412,39,90149,office equipment,656.77,8-4-2024
5413,31,25084,health and wellness,1296.08,11-7-2024
5414,3,8309,health and wellness,3120.58,23-6-2024
5415,77,31096,shoes,6712.54,3-1-2024
5416,59,89612,fashion and apparel,281.91,7-4-2024
5417,26,94208,electronics,2748.5,18-3-2024
5418,2,23934,shoes,5019.5,6-7-2024
5419,59,32988,media,2386.4,20-9-2024
5420,8,38984,health and wellness,6171.45,11-3-2024
5421,63,50308,cosmetics and bodycare,3812.34,17-7-2024
5422,17,46662,drink,3708.41,12-2-2024
5423,75,20255,electronics,7063.32,10-8-2024
5424,85,32197,pet products,7651.32,2-9-2024
5425,91,14547,digital services,8389.13,19-4-2024
5426,85,30208,shoes,6208.42,1-3-2024
5427,73,55833,office equipment,8672.46,17-4-2024
5428,94,93480,shoes,2117.34,9-11-2024
5429,59,25084,health and wellness,1296.08,19-1-2024
5430,25,53607,fashion and apparel,5104.46,15-12-2024
5431,7,83634,digital services,436.74,4-3-2024
5432,28,86184,furniture and decor,5122.8,21-7-2024
5433,40,21393,health and wellness,634.79,4-11-2024
5434,83,63330,drink,7151.55,25-11-2024
5435,59,70388,furniture and decor,8071.73,23-1-2024
5436,90,38699,food and beverage,7708.68,20-11-2024
5437,68,44962,toys and hobbies,7854.12,14-2-2024
5438,66,16871,electronics,9007.42,1-5-2024
5439,87,53301,drink,9398.73,11-6-2024
5440,18,77630,health and wellness,2488.3,15-2-2024
5441,84,28884,office equipment,9181.23,27-3-2024
5442,72,89763,furniture and decor,7963.78,18-11-2024
5443,67,16431,pet products,1640.56,26-9-2024
5444,11,13675,electronics,7397.9,15-12-2024
5445,76,30028,office equipment,4663.22,19-3-2024
5446,28,46359,toys and hobbies,824.72,7-9-2024
5447,21,63118,electronics,8588.38,20-2-2024
5448,19,35252,fashion and apparel,1698.16,2-6-2024
5449,34,24971,media,8811.91,6-3-2024
5450,10,19684,furniture and decor,5774.45,28-4-2024
5451,18,99447,electronics,4646.63,11-6-2024
5452,87,88430,furniture and decor,3401.35,12-2-2024
5453,88,53997,drink,8254.41,16-4-2024
5454,22,32929,fashion and apparel,1538.68,11-9-2024
5455,68,63118,electronics,8588.38,20-9-2024
5456,35,31096,shoes,6712.54,6-10-2024
5457,100,83579,electronics,2459.38,1-2-2024
5458,72,88983,cosmetics and bodycare,9100.11,4-1-2024
5459,83,47132,health and wellness,8600.54,23-1-2024
5460,86,3459,digital services,4221.54,26-9-2024
5461,51,25473,office equipment,3126.43,17-4-2024
5462,65,50143,electronics,9765.57,3-9-2024
5463,90,54004,toys and hobbies,787.86,24-10-2024
5464,71,48941,media,3980.91,21-7-2024
5465,98,91685,shoes,7026.35,14-6-2024
5466,57,86656,food and beverage,7104.11,9-6-2024
5467,29,82061,shoes,3747.53,15-4-2024
5468,29,93757,health and wellness,3431.89,19-10-2024
5469,75,37629,office equipment,8355.44,17-12-2024
5470,96,97243,digital services,9947.88,19-10-2024
5471,1,23774,office equipment,4931.24,21-7-2024
5472,96,7346,pet products,5135.19,17-8-2024
5473,41,30104,electronics,2740.94,13-3-2024
5474,26,14183,electronics,2577.89,15-8-2024
5475,57,70388,furniture and decor,8071.73,13-7-2024
5476,68,42227,media,644.23,3-9-2024
5477,6,45928,media,444.74,10-12-2024
5478,4,56368,food and beverage,1041.94,27-4-2024
5479,14,84696,office equipment,4158.52,21-1-2024
5480,5,11605,furniture and decor,9660.52,4-4-2024
5481,45,41503,electronics,8293.5,18-4-2024
5482,73,32686,health and wellness,9208.49,10-12-2024
5483,34,9497,office equipment,5342.71,3-6-2024
5484,100,14166,health and wellness,4053.78,3-6-2024
5485,17,7016,health and wellness,1802.9,2-2-2024
5486,24,21697,drink,7686.93,25-3-2024
5487,86,76023,digital services,4286.7,9-7-2024
5488,7,83579,electronics,2459.38,11-3-2024
5489,87,50308,cosmetics and bodycare,3812.34,28-10-2024
5490,63,50562,toys and hobbies,858.01,11-4-2024
5491,29,87980,electronics,4886.42,22-4-2024
5492,19,33463,toys and hobbies,3265.86,14-2-2024
5493,33,92657,media,3459.66,1-1-2024
5494,5,56368,food and beverage,1041.94,15-4-2024
5495,80,9497,office equipment,5342.71,3-8-2024
5496,25,71908,fashion and apparel,5307.68,14-3-2024
5497,58,723,digital services,7964.68,8-4-2024
5498,46,3448,furniture and decor,294.77,18-7-2024
5499,67,71908,fashion and apparel,5307.68,9-9-2024
5500,99,7346,pet products,5135.19,18-3-2024
5501,68,48266,health and wellness,2556.94,11-3-2024
5502,84,24437,media,4479.29,13-12-2024
5503,29,99964,electronics,1470.79,20-6-2024
5504,32,91737,health and wellness,9663.31,25-11-2024
5505,31,83824,media,7023.17,27-9-2024
5506,18,99429,digital services,4333.55,15-11-2024
5507,54,22406,drink,8822.3,22-3-2024
5508,88,57615,electronics,3271.01,14-8-2024
5509,77,91655,food and beverage,5249.21,8-4-2024
5510,97,5166,electronics,8356.04,18-7-2024
5511,50,78048,furniture and decor,2300.8,8-7-2024
5512,48,74789,food and beverage,9459.34,20-7-2024
5513,57,63809,toys and hobbies,1866.71,12-11-2024
5514,89,84120,office equipment,5383.7,15-10-2024
5515,47,73230,drink,5062.76,28-12-2024
5516,31,78714,furniture and decor,2765.92,2-7-2024
5517,48,87977,furniture and decor,2659.48,15-6-2024
5518,95,24642,media,2137.82,1-2-2024
5519,27,6249,fashion and apparel,4855.83,3-8-2024
5520,6,30338,digital services,9693.57,18-4-2024
5521,61,93822,digital services,7572.83,15-11-2024
5522,4,28642,toys and hobbies,9660.35,24-5-2024
5523,58,13219,furniture and decor,7915.64,11-11-2024
5524,40,81696,media,3659.06,13-1-2024
5525,61,59504,media,7620.13,5-7-2024
5526,11,37629,office equipment,8355.44,1-12-2024
5527,66,84494,cosmetics and bodycare,3749.68,13-5-2024
5528,79,52980,electronics,2850.43,19-11-2024
5529,47,3983,food and beverage,8237.39,10-7-2024
5530,97,48941,media,3980.91,3-12-2024
5531,31,3080,office equipment,3617.38,20-4-2024
5532,71,98992,office equipment,1177.88,5-3-2024
5533,88,77053,office equipment,5519.95,2-4-2024
5534,68,62676,drink,448.85,9-10-2024
5535,67,39204,pet products,4263.72,21-10-2024
5536,70,38356,health and wellness,1722.27,23-11-2024
5537,88,11862,fashion and apparel,5606.54,24-1-2024
5538,15,4282,pet products,4886.27,13-12-2024
5539,65,13219,furniture and decor,7915.64,23-1-2024
5540,82,70866,health and wellness,9928.34,17-8-2024
5541,21,43057,office equipment,1955.52,28-7-2024
5542,98,7150,toys and hobbies,3328.27,21-12-2024
5543,5,81716,drink,5370.64,1-2-2024
5544,49,72253,shoes,231.34,28-11-2024
5545,59,76688,shoes,1093.3,7-6-2024
5546,91,2222,health and wellness,1776.37,24-9-2024
5547,7,74116,electronics,3766.51,15-7-2024
5548,80,93386,office equipment,5999.4,1-2-2024
5549,71,27851,health and wellness,6658.59,6-12-2024
5550,11,63097,digital services,980.02,15-4-2024
5551,94,27851,health and wellness,6658.59,27-5-2024
5552,12,49031,media,9360.47,19-4-2024
5553,75,45534,shoes,9259.52,2-2-2024
5554,28,52689,furniture and decor,2163.88,26-5-2024
5555,98,50308,cosmetics and bodycare,3812.34,23-3-2024
5556,27,28830,food and beverage,3311.42,22-3-2024
5557,78,78445,food and beverage,7417.4,6-12-2024
5558,89,47791,electronics,4306.27,25-4-2024
5559,81,60066,fashion and apparel,7646.6,26-2-2024
5560,23,55461,fashion and apparel,8690.08,16-7-2024
5561,67,15473,office equipment,8372.42,13-7-2024
5562,21,11577,furniture and decor,1787.61,21-9-2024
5563,24,5639,pet products,6104.56,10-9-2024
5564,13,9950,fashion and apparel,5556.96,21-6-2024
5565,90,55624,toys and hobbies,4175.43,16-10-2024
5566,26,32770,health and wellness,6412.85,21-10-2024
5567,71,82840,health and wellness,4855.32,17-12-2024
5568,25,96828,pet products,7585.57,14-5-2024
5569,11,66923,health and wellness,5455.12,6-5-2024
5570,36,31115,toys and hobbies,5656.51,4-4-2024
5571,2,65633,toys and hobbies,1880.59,6-9-2024
5572,59,63344,media,3766.02,21-4-2024
5573,53,29581,digital services,2633.57,28-6-2024
5574,84,74919,electronics,2959.64,17-4-2024
5575,34,19669,cosmetics and bodycare,5426.34,27-12-2024
5576,5,99923,pet products,158.52,21-3-2024
5577,5,89940,office equipment,7289.57,15-11-2024
5578,9,96210,digital services,1110.65,21-12-2024
5579,63,2760,food and beverage,8586.38,7-4-2024
5580,34,99308,health and wellness,1938.19,9-11-2024
5581,6,4329,fashion and apparel,4619.54,16-2-2024
5582,59,62392,drink,4454.94,1-9-2024
5583,15,15260,media,4443.49,11-9-2024
5584,10,93599,fashion and apparel,4362.21,6-5-2024
5585,22,93757,health and wellness,3431.89,23-12-2024
5586,85,13535,food and beverage,3981.46,20-5-2024
5587,83,62770,digital services,5997.52,14-10-2024
5588,96,97913,media,3459.98,23-8-2024
5589,99,91209,drink,7335.73,12-6-2024
5590,95,98052,fashion and apparel,4452.61,14-6-2024
5591,81,55456,drink,2506.01,28-3-2024
5592,4,20255,electronics,7063.32,6-5-2024
5593,3,70857,electronics,3613.38,17-6-2024
5594,7,61877,media,4087.54,27-12-2024
5595,97,84051,fashion and apparel,8144.01,17-1-2024
5596,30,60534,shoes,3577.51,13-4-2024
5597,23,31899,digital services,5762.71,6-8-2024
5598,88,14985,shoes,1494.13,25-10-2024
5599,93,34195,cosmetics and bodycare,4688.42,14-10-2024
5600,16,83725,electronics,4687.17,17-3-2024
5601,28,13693,food and beverage,2886.03,12-3-2024
5602,1,595,toys and hobbies,8189.94,9-12-2024
5603,39,73497,media,2092.21,9-8-2024
5604,14,28642,toys and hobbies,9660.35,20-10-2024
5605,5,84697,office equipment,7968.01,6-9-2024
5606,59,60048,toys and hobbies,199.24,9-11-2024
5607,20,15937,cosmetics and bodycare,2242.23,25-6-2024
5608,98,57251,toys and hobbies,5912.95,20-4-2024
5609,11,1286,pet products,3576.11,23-11-2024
5610,41,73416,health and wellness,9551.76,23-4-2024
5611,25,80324,pet products,826.1,21-7-2024
5612,82,63809,toys and hobbies,1866.71,13-4-2024
5613,44,2253,cosmetics and bodycare,1155.79,16-4-2024
5614,81,25084,health and wellness,1296.08,28-1-2024
5615,85,53200,furniture and decor,6476.55,28-11-2024
5616,26,35150,fashion and apparel,6618.62,6-1-2024
5617,35,32732,office equipment,2722.98,8-8-2024
